API Well Number,Year,Operator,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type
31013250670000,2007,"Cotton Well Drilling Company, Inc.",,0.0,0.0,0.0,Not Listed
31013250670000,2008,"Eclipse Energy Company, LLC",,0.0,0.0,0.0,Gas Development
31013250670000,2009,"Eclipse Energy Company, LLC",0.0,2560.0,0.0,12.0,Gas Development
31013250670000,2010,"Eclipse Energy Company, LLC",0.0,1672.0,186.0,12.0,Gas Development
31013250670000,2011,"Eclipse Energy Company, LLC",0.0,2901.0,88.0,12.0,Gas Development
31013250670000,2012,"Eclipse Energy Company, LLC",0.0,2438.0,103.0,12.0,Gas Development
31013250670000,2013,"Eclipse Energy Company, LLC",0.0,2253.0,136.0,12.0,Gas Development
31013250670000,2014,"Eclipse Energy Company, LLC",0.0,872.0,95.0,12.0,Gas Development
31013250670000,2015,"Eclipse Energy Company, LLC",0.0,150.0,0.0,1.0,Gas Development
31013250670000,2016,"Eclipse Energy Company, LLC",0.0,0.0,0.0,0.0,Gas Development
31013250670000,2017,"Eclipse Energy Company, LLC",0.0,0.0,0.0,0.0,Gas Development
31013250670000,2018,"Stedman Energy, Inc.",0.0,2067.0,125.0,12.0,Gas Development
31013250670000,2019,"Stedman Energy, Inc.",0.0,1845.0,50.0,12.0,Gas Development
31013250850000,2007,"Chautauqua Energy, Inc.",0.0,450.0,0.0,1.0,Gas Development
31013250850000,2008,"Chautauqua Energy, Inc.",0.0,441.0,0.0,1.0,Gas Development
31013250850000,2009,"Chautauqua Energy, Inc.",0.0,6330.0,0.0,12.0,Gas Development
31013250850000,2010,"Chautauqua Energy, Inc.",0.0,4702.0,0.0,11.0,Gas Development
31013250850000,2011,"Chautauqua Energy, Inc.",,3420.0,0.0,9.0,Gas Development
31013250850000,2012,"Chautauqua Energy, Inc.",0.0,2082.0,0.0,12.0,Gas Development
31013250850000,2013,"Chautauqua Energy, Inc.",0.0,1868.0,0.0,12.0,Gas Development
31013250850000,2014,"Chautauqua Energy Drilling, Inc.",0.0,1818.0,0.0,12.0,Gas Development
31013250850000,2015,"Chautauqua Energy Drilling, Inc.",0.0,1193.0,0.0,12.0,Gas Development
31013250850000,2016,"Chautauqua Energy Drilling, Inc.",0.0,975.0,0.0,12.0,Gas Development
31013250850000,2017,"Chautauqua Energy Drilling, Inc.",0.0,200.0,0.0,12.0,Gas Development
31013250850000,2018,"Chautauqua Energy Drilling, Inc.",0.0,200.0,0.0,12.0,Gas Development
31013250850000,2019,PPP Future Development Inc.,0.0,1761.0,0.0,9.0,Gas Development
31013250930000,2008,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Not Listed
31013250930000,2009,U. S. Energy Development Corporation,0.0,3298.0,450.0,12.0,Gas Development
31013250930000,2010,U. S. Energy Development Corporation,0.0,2456.0,70.0,12.0,Gas Development
31013250930000,2011,U. S. Energy Development Corporation,0.0,1872.0,30.0,12.0,Gas Development
31013250930000,2012,U. S. Energy Development Corporation,0.0,1965.0,65.0,12.0,Gas Development
31013250930000,2013,U. S. Energy Development Corporation,0.0,1924.0,105.0,12.0,Gas Development
31013250930000,2014,U. S. Energy Development Corporation,0.0,1620.0,35.0,12.0,Gas Development
31013250930000,2015,U. S. Energy Development Corporation,0.0,481.0,20.0,4.0,Gas Development
31013250930000,2016,U. S. Energy Development Corporation,0.0,141.0,0.0,1.0,Gas Development
31013250930000,2017,U. S. Energy Development Corporation,0.0,166.0,0.0,2.0,Gas Development
31013250930000,2018,U. S. Energy Development Corporation,0.0,82.0,0.0,8.0,Gas Development
31013250930000,2019,U. S. Energy Development Corporation,0.0,2611.0,0.0,12.0,Gas Development
31013250940000,2008,U. S. Energy Development Corporation,,1442.0,20.0,2.0,Gas Development
31013250940000,2009,U. S. Energy Development Corporation,0.0,6532.0,1425.0,12.0,Gas Development
31013250940000,2010,U. S. Energy Development Corporation,0.0,5284.0,230.0,12.0,Gas Development
31013250940000,2011,U. S. Energy Development Corporation,0.0,9983.0,340.0,12.0,Gas Development
31013250940000,2012,U. S. Energy Development Corporation,0.0,9598.0,195.0,12.0,Gas Development
31013250940000,2013,U. S. Energy Development Corporation,0.0,9683.0,260.0,12.0,Gas Development
31013250940000,2014,U. S. Energy Development Corporation,0.0,5948.0,125.0,12.0,Gas Development
31013250940000,2015,U. S. Energy Development Corporation,0.0,3339.0,90.0,12.0,Gas Development
31013250940000,2016,U. S. Energy Development Corporation,0.0,2271.0,60.0,12.0,Gas Development
31013250940000,2017,U. S. Energy Development Corporation,0.0,1703.0,0.0,10.0,Gas Development
31013250940000,2018,U. S. Energy Development Corporation,0.0,170.0,0.0,9.0,Gas Development
31013250940000,2019,U. S. Energy Development Corporation,0.0,74.0,40.0,12.0,Gas Development
31013250950000,2008,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Not Listed
31013250950000,2009,U. S. Energy Development Corporation,0.0,1921.0,285.0,12.0,Gas Development
31013250950000,2010,U. S. Energy Development Corporation,0.0,675.0,35.0,5.0,Gas Development
31013250950000,2011,U. S. Energy Development Corporation,0.0,770.0,30.0,12.0,Gas Development
31013250950000,2012,U. S. Energy Development Corporation,0.0,772.0,85.0,12.0,Gas Development
31013250950000,2013,U. S. Energy Development Corporation,0.0,574.0,5.0,12.0,Gas Development
31013250950000,2014,U. S. Energy Development Corporation,0.0,252.0,5.0,12.0,Gas Development
31013250950000,2015,U. S. Energy Development Corporation,0.0,20.0,0.0,3.0,Gas Development
31013250950000,2016,U. S. Energy Development Corporation,0.0,25.0,0.0,1.0,Gas Development
31013250950000,2017,U. S. Energy Development Corporation,0.0,15.0,0.0,1.0,Gas Development
31013250950000,2018,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Gas Development
31013250950000,2019,U. S. Energy Development Corporation,0.0,66.0,0.0,6.0,Gas Development
31013250990000,2007,"Chautauqua Energy, Inc.",0.0,0.0,0.0,0.0,Not Listed
31013250990000,2008,"Chautauqua Energy, Inc.",0.0,4503.0,0.0,12.0,Gas Development
31013250990000,2009,"Chautauqua Energy, Inc.",0.0,2794.0,0.0,12.0,Gas Development
31013250990000,2010,"Chautauqua Energy, Inc.",0.0,2452.0,100.0,12.0,Gas Development
31013250990000,2011,"Chautauqua Energy, Inc.",,1791.0,0.0,12.0,Gas Development
31013250990000,2012,"Chautauqua Energy, Inc.",0.0,1570.0,0.0,12.0,Gas Development
31013250990000,2013,"Chautauqua Energy, Inc.",0.0,682.0,0.0,12.0,Gas Development
31013250990000,2014,"Chautauqua Energy Drilling, Inc.",0.0,1377.0,0.0,12.0,Gas Development
31013250990000,2015,"Chautauqua Energy Drilling, Inc.",0.0,1022.0,0.0,12.0,Gas Development
31013250990000,2016,"Chautauqua Energy Drilling, Inc.",0.0,734.0,0.0,12.0,Gas Development
31013250990000,2017,"Chautauqua Energy Drilling, Inc.",0.0,200.0,0.0,12.0,Gas Development
31013250990000,2018,"Chautauqua Energy Drilling, Inc.",0.0,200.0,0.0,12.0,Gas Development
31013250990000,2019,PPP Future Development Inc.,0.0,44.0,0.0,4.0,Gas Development
31013251020000,2008,"Universal Resources Holdings, Incorporated",0.0,6082.0,200.0,9.0,Gas Development
31013251020000,2009,"Universal Resources Holdings, Incorporated",,3614.0,0.0,12.0,Gas Development
31013251020000,2011,"Universal Resources Holdings, Incorporated",0.0,3605.0,100.0,11.0,Gas Development
31013251020000,2012,"Universal Resources Holdings, Incorporated",0.0,4263.0,5.0,12.0,Gas Development
31013251020000,2013,"Universal Resources Holdings, Incorporated",0.0,3937.0,100.0,12.0,Gas Development
31013251020000,2014,"Universal Resources Holdings, Incorporated",0.0,2659.0,2.0,12.0,Gas Development
31013251020000,2015,"Universal Resources Holdings, Incorporated",0.0,3916.0,100.0,12.0,Gas Development
31013251020000,2016,"Universal Resources Holdings, Incorporated",0.0,3660.0,100.0,12.0,Gas Development
31013251020000,2017,"Universal Resources Holdings, Incorporated",0.0,4962.0,0.0,12.0,Gas Development
31013251020000,2018,"Universal Resources Holdings, Incorporated",0.0,2943.0,12.0,12.0,Gas Development
31013251020000,2019,"Universal Resources Holdings, Incorporated",0.0,2360.0,3.0,12.0,Gas Development
31013251060000,2008,U. S. Energy Development Corporation,,644.0,30.0,1.0,Not Listed
31013251060000,2009,U. S. Energy Development Corporation,0.0,3601.0,205.0,12.0,Gas Development
31013251060000,2010,U. S. Energy Development Corporation,0.0,3794.0,125.0,12.0,Gas Development
31013251060000,2011,U. S. Energy Development Corporation,0.0,2381.0,90.0,12.0,Gas Development
31013251060000,2012,U. S. Energy Development Corporation,0.0,2107.0,0.0,12.0,Gas Development
31013251060000,2013,U. S. Energy Development Corporation,0.0,1920.0,35.0,12.0,Gas Development
31013251060000,2014,U. S. Energy Development Corporation,0.0,1329.0,30.0,12.0,Gas Development
31013251060000,2015,U. S. Energy Development Corporation,0.0,1017.0,0.0,9.0,Gas Development
31013251060000,2016,U. S. Energy Development Corporation,0.0,1118.0,0.0,10.0,Gas Development
31013251060000,2017,U. S. Energy Development Corporation,0.0,366.0,0.0,5.0,Gas Development
31013251060000,2018,U. S. Energy Development Corporation,0.0,84.0,0.0,6.0,Gas Development
31013251060000,2019,U. S. Energy Development Corporation,0.0,161.0,0.0,12.0,Gas Development
31013251070000,2008,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Not Listed
31013251070000,2009,U. S. Energy Development Corporation,0.0,3631.0,228.0,12.0,Gas Development
31013251070000,2010,U. S. Energy Development Corporation,0.0,4028.0,135.0,12.0,Gas Development
31013251070000,2011,U. S. Energy Development Corporation,0.0,3151.0,85.0,12.0,Gas Development
31013251070000,2012,U. S. Energy Development Corporation,0.0,2799.0,0.0,12.0,Gas Development
31013251070000,2013,U. S. Energy Development Corporation,0.0,2394.0,40.0,12.0,Gas Development
31013251070000,2014,U. S. Energy Development Corporation,0.0,1981.0,30.0,12.0,Gas Development
31013251070000,2015,U. S. Energy Development Corporation,0.0,1567.0,0.0,12.0,Gas Development
31013251070000,2016,U. S. Energy Development Corporation,0.0,1056.0,30.0,12.0,Gas Development
31013251070000,2017,U. S. Energy Development Corporation,0.0,1125.0,30.0,12.0,Gas Development
31013251070000,2018,U. S. Energy Development Corporation,0.0,93.0,0.0,10.0,Gas Development
31013251070000,2019,U. S. Energy Development Corporation,0.0,1141.0,0.0,12.0,Gas Development
31013251080000,2008,"Universal Resources Holdings, Incorporated",0.0,6353.0,300.0,9.0,Gas Development
31013251080000,2009,"Universal Resources Holdings, Incorporated",,3635.0,0.0,12.0,Gas Development
31013251080000,2011,"Universal Resources Holdings, Incorporated",0.0,4762.0,50.0,12.0,Gas Development
31013251080000,2012,"Universal Resources Holdings, Incorporated",0.0,4358.0,100.0,12.0,Gas Development
31013251080000,2013,"Universal Resources Holdings, Incorporated",0.0,5144.0,10.0,12.0,Gas Development
31013251080000,2014,"Universal Resources Holdings, Incorporated",0.0,4720.0,2.0,12.0,Gas Development
31013251080000,2015,"Universal Resources Holdings, Incorporated",0.0,3321.0,3.0,12.0,Gas Development
31013251080000,2016,"Universal Resources Holdings, Incorporated",0.0,3041.0,3.0,12.0,Gas Development
31013251080000,2017,"Universal Resources Holdings, Incorporated",0.0,1121.0,0.0,12.0,Gas Development
31013251080000,2018,"Universal Resources Holdings, Incorporated",0.0,2398.0,12.0,12.0,Gas Development
31013251080000,2019,"Universal Resources Holdings, Incorporated",0.0,1783.0,0.0,12.0,Gas Development
31013251280000,2008,U. S. Energy Development Corporation,,1158.0,35.0,2.0,Gas Development
31013251280000,2009,U. S. Energy Development Corporation,0.0,4366.0,220.0,12.0,Gas Development
31013251280000,2010,U. S. Energy Development Corporation,0.0,2204.0,135.0,12.0,Gas Development
31013251280000,2011,U. S. Energy Development Corporation,0.0,2548.0,250.0,12.0,Gas Development
31013251280000,2012,U. S. Energy Development Corporation,0.0,2766.0,240.0,12.0,Gas Development
31013251280000,2013,U. S. Energy Development Corporation,0.0,2910.0,193.0,12.0,Gas Development
31013251280000,2014,U. S. Energy Development Corporation,0.0,1914.0,163.0,12.0,Gas Development
31013251280000,2015,U. S. Energy Development Corporation,0.0,1648.0,90.0,11.0,Gas Development
31013251280000,2016,U. S. Energy Development Corporation,0.0,1394.0,55.0,10.0,Gas Development
31013251280000,2017,U. S. Energy Development Corporation,0.0,649.0,70.0,7.0,Gas Development
31013251280000,2018,U. S. Energy Development Corporation,0.0,72.0,35.0,6.0,Gas Development
31013251280000,2019,U. S. Energy Development Corporation,0.0,1902.0,40.0,12.0,Gas Development
31013251430000,2008,U. S. Energy Development Corporation,0.0,957.0,18.0,1.0,Not Listed
31013251430000,2009,U. S. Energy Development Corporation,0.0,8969.0,445.0,12.0,Gas Development
31013251430000,2010,U. S. Energy Development Corporation,0.0,4694.0,215.0,12.0,Gas Development
31013251430000,2011,U. S. Energy Development Corporation,0.0,3457.0,180.0,12.0,Gas Development
31013251430000,2012,U. S. Energy Development Corporation,0.0,3045.0,60.0,12.0,Gas Development
31013251430000,2013,U. S. Energy Development Corporation,0.0,2695.0,35.0,12.0,Gas Development
31013251430000,2014,U. S. Energy Development Corporation,0.0,2252.0,0.0,12.0,Gas Development
31013251430000,2015,U. S. Energy Development Corporation,0.0,2205.0,22.0,12.0,Gas Development
31013251430000,2016,U. S. Energy Development Corporation,0.0,1998.0,10.0,12.0,Gas Development
31013251430000,2017,U. S. Energy Development Corporation,0.0,1887.0,31.0,12.0,Gas Development
31013251430000,2018,U. S. Energy Development Corporation,0.0,74.0,0.0,9.0,Gas Development
31013251430000,2019,U. S. Energy Development Corporation,0.0,451.0,130.0,12.0,Gas Development
31013251440001,2009,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Not Listed
31013251440001,2010,U. S. Energy Development Corporation,0.0,5003.0,120.0,8.0,Gas Development
31013251440001,2011,U. S. Energy Development Corporation,0.0,8024.0,5.0,12.0,Gas Development
31013251440001,2012,U. S. Energy Development Corporation,0.0,5638.0,30.0,12.0,Gas Development
31013251440001,2013,U. S. Energy Development Corporation,0.0,4379.0,0.0,12.0,Gas Development
31013251440001,2014,U. S. Energy Development Corporation,0.0,3616.0,5.0,12.0,Gas Development
31013251440001,2015,U. S. Energy Development Corporation,0.0,3331.0,0.0,12.0,Gas Development
31013251440001,2016,U. S. Energy Development Corporation,0.0,2051.0,25.0,10.0,Gas Development
31013251440001,2017,U. S. Energy Development Corporation,0.0,1047.0,37.0,12.0,Gas Development
31013251440001,2018,U. S. Energy Development Corporation,0.0,84.0,0.0,6.0,Gas Development
31013251440001,2019,U. S. Energy Development Corporation,0.0,188.0,0.0,1.0,Gas Development
31013251480000,2008,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Not Listed
31013251480000,2009,U. S. Energy Development Corporation,0.0,6741.0,0.0,9.0,Gas Development
31013251480000,2010,U. S. Energy Development Corporation,0.0,10908.0,0.0,12.0,Gas Development
31013251480000,2011,U. S. Energy Development Corporation,0.0,8995.0,0.0,12.0,Gas Development
31013251480000,2012,U. S. Energy Development Corporation,0.0,7033.0,40.0,12.0,Gas Development
31013251480000,2013,U. S. Energy Development Corporation,0.0,6017.0,0.0,12.0,Gas Development
31013251480000,2014,U. S. Energy Development Corporation,0.0,4565.0,45.0,12.0,Gas Development
31013251480000,2015,U. S. Energy Development Corporation,0.0,3816.0,0.0,12.0,Gas Development
31013251480000,2016,U. S. Energy Development Corporation,0.0,2975.0,25.0,12.0,Gas Development
31013251480000,2017,U. S. Energy Development Corporation,0.0,1178.0,7.0,12.0,Gas Development
31013251480000,2018,U. S. Energy Development Corporation,0.0,342.0,0.0,9.0,Gas Development
31013251480000,2019,U. S. Energy Development Corporation,0.0,218.0,0.0,12.0,Gas Development
31013251500002,2010,U. S. Energy Development Corporation,0.0,812.0,150.0,2.0,Not Listed
31013251500002,2011,U. S. Energy Development Corporation,0.0,9309.0,0.0,12.0,Gas Development
31013251500002,2012,U. S. Energy Development Corporation,0.0,8637.0,40.0,12.0,Gas Development
31013251500002,2013,U. S. Energy Development Corporation,0.0,5642.0,0.0,12.0,Gas Development
31013251500002,2014,U. S. Energy Development Corporation,0.0,4964.0,5.0,12.0,Gas Development
31013251500002,2015,U. S. Energy Development Corporation,0.0,4187.0,0.0,12.0,Gas Development
31013251500002,2016,U. S. Energy Development Corporation,0.0,3836.0,50.0,12.0,Gas Development
31013251500002,2017,U. S. Energy Development Corporation,0.0,2305.0,7.0,12.0,Gas Development
31013251500002,2018,U. S. Energy Development Corporation,0.0,597.0,0.0,12.0,Gas Development
31013251500002,2019,U. S. Energy Development Corporation,0.0,2519.0,0.0,12.0,Gas Development
31013251590000,2008,U. S. Energy Development Corporation,,2188.0,20.0,5.0,Gas Development
31013251590000,2009,U. S. Energy Development Corporation,0.0,6040.0,130.0,12.0,Gas Development
31013251590000,2010,U. S. Energy Development Corporation,0.0,5090.0,120.0,12.0,Gas Development
31013251590000,2011,U. S. Energy Development Corporation,0.0,3381.0,255.0,12.0,Gas Development
31013251590000,2012,U. S. Energy Development Corporation,0.0,3291.0,75.0,12.0,Gas Development
31013251590000,2013,U. S. Energy Development Corporation,0.0,2743.0,45.0,12.0,Gas Development
31013251590000,2014,U. S. Energy Development Corporation,0.0,2436.0,0.0,12.0,Gas Development
31013251590000,2015,U. S. Energy Development Corporation,0.0,2237.0,62.0,12.0,Gas Development
31013251590000,2016,U. S. Energy Development Corporation,0.0,1606.0,5.0,12.0,Gas Development
31013251590000,2017,U. S. Energy Development Corporation,0.0,1663.0,66.0,12.0,Gas Development
31013251590000,2018,U. S. Energy Development Corporation,0.0,404.0,0.0,12.0,Gas Development
31013251590000,2019,U. S. Energy Development Corporation,0.0,2224.0,30.0,12.0,Gas Development
31013251710000,2008,U. S. Energy Development Corporation,,4681.0,40.0,3.0,Gas Development
31013251710000,2009,U. S. Energy Development Corporation,0.0,8668.0,140.0,12.0,Gas Development
31013251710000,2010,U. S. Energy Development Corporation,0.0,5695.0,185.0,12.0,Gas Development
31013251710000,2011,U. S. Energy Development Corporation,0.0,3335.0,160.0,12.0,Gas Development
31013251710000,2012,U. S. Energy Development Corporation,0.0,3122.0,70.0,12.0,Gas Development
31013251710000,2013,U. S. Energy Development Corporation,0.0,2643.0,85.0,12.0,Gas Development
31013251710000,2014,U. S. Energy Development Corporation,0.0,2459.0,30.0,12.0,Gas Development
31013251710000,2015,U. S. Energy Development Corporation,0.0,1967.0,22.0,12.0,Gas Development
31013251710000,2016,U. S. Energy Development Corporation,0.0,1554.0,5.0,12.0,Gas Development
31013251710000,2017,U. S. Energy Development Corporation,0.0,1101.0,31.0,7.0,Gas Development
31013251710000,2018,U. S. Energy Development Corporation,0.0,1166.0,0.0,12.0,Gas Development
31013251710000,2019,U. S. Energy Development Corporation,0.0,2582.0,0.0,12.0,Gas Development
31013251720001,2008,U. S. Energy Development Corporation,,3729.0,25.0,3.0,Gas Development
31013251720001,2009,U. S. Energy Development Corporation,0.0,9150.0,55.0,12.0,Gas Development
31013251720001,2010,U. S. Energy Development Corporation,0.0,7855.0,270.0,12.0,Gas Development
31013251720001,2011,U. S. Energy Development Corporation,0.0,5849.0,195.0,12.0,Gas Development
31013251720001,2012,U. S. Energy Development Corporation,0.0,5122.0,85.0,12.0,Gas Development
31013251720001,2013,U. S. Energy Development Corporation,0.0,4143.0,45.0,12.0,Gas Development
31013251720001,2014,U. S. Energy Development Corporation,0.0,3486.0,45.0,12.0,Gas Development
31013251720001,2015,U. S. Energy Development Corporation,0.0,2942.0,52.0,12.0,Gas Development
31013251720001,2016,U. S. Energy Development Corporation,0.0,2807.0,40.0,12.0,Gas Development
31013251720001,2017,U. S. Energy Development Corporation,0.0,1914.0,31.0,11.0,Gas Development
31013251720001,2018,U. S. Energy Development Corporation,0.0,1089.0,0.0,12.0,Gas Development
31013251720001,2019,U. S. Energy Development Corporation,0.0,3006.0,125.0,12.0,Gas Development
31013251730000,2008,U. S. Energy Development Corporation,,4992.0,30.0,3.0,Gas Development
31013251730000,2009,U. S. Energy Development Corporation,0.0,8953.0,215.0,12.0,Gas Development
31013251730000,2010,U. S. Energy Development Corporation,0.0,3019.0,185.0,12.0,Gas Development
31013251730000,2011,U. S. Energy Development Corporation,0.0,2091.0,200.0,12.0,Gas Development
31013251730000,2012,U. S. Energy Development Corporation,0.0,1842.0,130.0,12.0,Gas Development
31013251730000,2013,U. S. Energy Development Corporation,0.0,1477.0,65.0,12.0,Gas Development
31013251730000,2014,U. S. Energy Development Corporation,0.0,1440.0,40.0,12.0,Gas Development
31013251730000,2015,U. S. Energy Development Corporation,0.0,452.0,22.0,3.0,Gas Development
31013251730000,2016,U. S. Energy Development Corporation,0.0,618.0,5.0,4.0,Gas Development
31013251730000,2017,U. S. Energy Development Corporation,0.0,663.0,31.0,2.0,Gas Development
31013251730000,2018,U. S. Energy Development Corporation,0.0,611.0,95.0,11.0,Gas Development
31013251730000,2019,U. S. Energy Development Corporation,0.0,2178.0,40.0,12.0,Gas Development
31013251740000,2008,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Not Listed
31013251740000,2009,U. S. Energy Development Corporation,0.0,515.0,1450.0,3.0,Gas Development
31013251740000,2010,U. S. Energy Development Corporation,0.0,2463.0,210.0,12.0,Gas Development
31013251740000,2011,U. S. Energy Development Corporation,0.0,2089.0,155.0,12.0,Gas Development
31013251740000,2012,U. S. Energy Development Corporation,0.0,1580.0,30.0,12.0,Gas Development
31013251740000,2013,U. S. Energy Development Corporation,0.0,1636.0,35.0,12.0,Gas Development
31013251740000,2014,U. S. Energy Development Corporation,0.0,1036.0,0.0,12.0,Gas Development
31013251740000,2015,U. S. Energy Development Corporation,0.0,347.0,67.0,4.0,Gas Development
31013251740000,2016,U. S. Energy Development Corporation,0.0,794.0,5.0,5.0,Gas Development
31013251740000,2017,U. S. Energy Development Corporation,0.0,319.0,31.0,5.0,Gas Development
31013251740000,2018,U. S. Energy Development Corporation,0.0,85.0,40.0,9.0,Gas Development
31013251740000,2019,U. S. Energy Development Corporation,0.0,506.0,40.0,12.0,Gas Development
31013251750000,2008,U. S. Energy Development Corporation,,919.0,28.0,3.0,Gas Development
31013251750000,2009,U. S. Energy Development Corporation,0.0,1478.0,390.0,12.0,Gas Development
31013251750000,2010,U. S. Energy Development Corporation,0.0,1097.0,335.0,12.0,Gas Development
31013251750000,2011,U. S. Energy Development Corporation,0.0,738.0,225.0,8.0,Gas Development
31013251750000,2012,U. S. Energy Development Corporation,0.0,163.0,0.0,5.0,Gas Development
31013251750000,2013,U. S. Energy Development Corporation,0.0,280.0,0.0,12.0,Gas Development
31013251750000,2014,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Gas Development
31013251750000,2015,U. S. Energy Development Corporation,0.0,6.0,22.0,1.0,Gas Development
31013251750000,2016,U. S. Energy Development Corporation,0.0,0.0,5.0,1.0,Gas Development
31013251750000,2017,U. S. Energy Development Corporation,0.0,0.0,31.0,1.0,Gas Development
31013251750000,2018,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Gas Development
31013251750000,2019,U. S. Energy Development Corporation,0.0,17.0,0.0,2.0,Gas Development
31013251760000,2008,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Not Listed
31013251760000,2010,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Not Listed
31013251760000,2011,U. S. Energy Development Corporation,0.0,5218.0,50.0,10.0,Gas Development
31013251760000,2012,U. S. Energy Development Corporation,0.0,8333.0,75.0,10.0,Gas Development
31013251760000,2013,U. S. Energy Development Corporation,0.0,6566.0,120.0,10.0,Gas Development
31013251760000,2014,U. S. Energy Development Corporation,0.0,3849.0,35.0,12.0,Gas Development
31013251760000,2015,U. S. Energy Development Corporation,0.0,3598.0,90.0,11.0,Gas Development
31013251760000,2016,U. S. Energy Development Corporation,0.0,1428.0,30.0,6.0,Gas Development
31013251760000,2017,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Gas Development
31013251760000,2018,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Gas Development
31013251760000,2019,U. S. Energy Development Corporation,0.0,3070.0,0.0,12.0,Gas Development
31013251770000,2008,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Not Listed
31013251770000,2010,U. S. Energy Development Corporation,0.0,3157.0,30.0,3.0,Not Listed
31013251770000,2011,U. S. Energy Development Corporation,0.0,3123.0,0.0,10.0,Gas Development
31013251770000,2012,U. S. Energy Development Corporation,0.0,4937.0,90.0,10.0,Gas Development
31013251770000,2013,U. S. Energy Development Corporation,0.0,3472.0,120.0,10.0,Gas Development
31013251770000,2014,U. S. Energy Development Corporation,0.0,2229.0,25.0,12.0,Gas Development
31013251770000,2015,U. S. Energy Development Corporation,0.0,2048.0,50.0,11.0,Gas Development
31013251770000,2016,U. S. Energy Development Corporation,0.0,1021.0,25.0,6.0,Gas Development
31013251770000,2017,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Gas Development
31013251770000,2018,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Gas Development
31013251770000,2019,U. S. Energy Development Corporation,0.0,2178.0,0.0,12.0,Gas Development
31013252350000,2009,Pine Valley Central School District,0.0,1024.0,0.0,3.0,Gas Development
31013252350000,2010,Pine Valley Central School District,0.0,3431.0,0.0,12.0,Gas Development
31013252350000,2011,Pine Valley Central School District,0.0,4116.0,0.0,12.0,Gas Development
31013252350000,2012,Pine Valley Central School District,0.0,2583.0,60.0,12.0,Gas Development
31013252350000,2013,Pine Valley Central School District,0.0,2644.0,36.0,12.0,Gas Development
31013252350000,2014,Pine Valley Central School District,0.0,3003.0,0.0,12.0,Gas Development
31013252350000,2015,Pine Valley Central School District,0.0,2598.0,30.0,12.0,Gas Development
31013252350000,2016,Pine Valley Central School District,0.0,1739.0,0.0,12.0,Gas Development
31013252350000,2017,Pine Valley Central School District,0.0,1658.0,0.0,12.0,Gas Development
31013252350000,2018,Pine Valley Central School District,0.0,1554.0,0.0,12.0,Gas Development
31013252350000,2019,Pine Valley Central School District,0.0,1307.0,14.0,9.0,Gas Development
31013252570000,2008,"Chautauqua Energy, Inc.",0.0,1553.0,0.0,3.0,Gas Development
31013252570000,2009,"Chautauqua Energy, Inc.",0.0,5928.0,0.0,12.0,Gas Development
31013252570000,2010,"Chautauqua Energy, Inc.",0.0,3929.0,260.0,12.0,Gas Development
31013252570000,2011,"Chautauqua Energy, Inc.",,1564.0,0.0,12.0,Gas Development
31013252570000,2012,"Chautauqua Energy, Inc.",0.0,1324.0,0.0,12.0,Gas Development
31013252570000,2013,"Chautauqua Energy, Inc.",0.0,958.0,0.0,12.0,Gas Development
31013252570000,2014,"Chautauqua Energy Drilling, Inc.",0.0,692.0,0.0,12.0,Gas Development
31013252570000,2015,"Chautauqua Energy Drilling, Inc.",0.0,750.0,0.0,12.0,Gas Development
31013252570000,2016,"Chautauqua Energy Drilling, Inc.",0.0,499.0,0.0,12.0,Gas Development
31013252570000,2017,"Chautauqua Energy Drilling, Inc.",0.0,200.0,0.0,12.0,Gas Development
31013252570000,2018,"Chautauqua Energy Drilling, Inc.",0.0,200.0,0.0,12.0,Gas Development
31013252570000,2019,PPP Future Development Inc.,0.0,124.0,0.0,4.0,Gas Development
31013252580000,2008,U. S. Energy Development Corporation,0.0,0.0,0.0,0.0,Not Listed
31013252580000,2009,U. S. Energy Development Corporation,0.0,10528.0,898.0,9.0,Gas Development
31013252580000,2010,U. S. Energy Development Corporation,0.0,18847.0,425.0,12.0,Gas Development
31013252580000,2011,U. S. Energy Development Corporation,0.0,13014.0,270.0,12.0,Gas Development
31013252580000,2012,U. S. Energy Development Corporation,0.0,8556.0,215.0,12.0,Gas Development
31013252580000,2013,U. S. Energy Development Corporation,0.0,7211.0,170.0,12.0,Gas Development
